"Location","Sex","AgeGrp","AgeGrpStart","qx","monthly_pr_die","perc_death_suicide_base","perc_death_suicide_upper","perc_death_suicide_lower","Pr_death_suicide_base","Pr_death_not_suicide_base"
"United Republic of Tanzania","Male","50-54",50,0.05605866,0.000961058796857261,0.0211829262329055,0.0321559560043189,0.0141778691859989,2.03580375993123e-05,0.000940700759257949
"United Republic of Tanzania","Male","55-59",55,0.07569664,0.00131105564021516,0.0182305988716784,0.0268648446857225,0.0123841389224662,2.39013294752141e-05,0.00128715431073995
"United Republic of Tanzania","Male","60-64",60,0.11408801,0.00201692439219536,0.015625217001349,0.0230811875447929,0.0103776027272959,3.15148813033665e-05,0.001985409510892
"United Republic of Tanzania","Male","65-69",65,0.17306826,0.00316220843135173,0.01423458677885,0.0203402716039533,0.00942753802798622,4.50127303288875e-05,0.00311719570102284
"United Republic of Tanzania","Male","70-74",70,0.26257077,0.00506355600434016,0.0123642741528801,0.0179072847781516,0.00820119636224917,6.26071946261241e-05,0.00500094880971404
"United Republic of Tanzania","Male","75-79",75,0.39452758,0.00832756984790051,0.0108622693480676,0.0161202469077282,0.00720557436457601,9.04563067027413e-05,0.00823711354119777
"United Republic of Tanzania","Male","80-84",80,0.56737843,0.0138678086800527,0.00968139523870176,0.0142441687823614,0.00628424067703649,0.000134259736926289,0.0137335489431264
"United Republic of Tanzania","Male","85-89",85,0.75604281,0.0232384387455328,0.00780886634299979,0.0115234033069121,0.00520982106697908,0.000181465862183853,0.0230569728833489
"United States of America","Female","10-14",10,0.00061981,1.03333159713337e-05,0.0922178720876046,0.100965743503833,0.0848825668771926,9.52916410485252e-07,9.38039956084844e-06
"United States of America","Female","15-19",15,0.00156392,2.60853964271224e-05,0.148333323780239,0.158596244283236,0.136828640030475,3.86933355416023e-06,2.22160628729621e-05
"United States of America","Female","20-24",20,0.00258687,4.31694303362207e-05,0.108572097662181,0.115268152392415,0.102527406430571,4.68699560648487e-06,3.84824347297358e-05
"United States of America","Female","25-29",25,0.00344436,5.75034376812944e-05,0.0943380801167174,0.100306572796104,0.0872082226529515,5.42476391096462e-06,5.20786737703298e-05
"United States of America","Female","30-34",30,0.00479402,8.00892622310201e-05,0.0841294661479629,0.0887462089506855,0.078180365940935,6.73786687567993e-06,7.33513953553402e-05
"United States of America","Female","35-39",35,0.00609218,0.000101841697854876,0.0728178616811735,0.0762604106002756,0.0690944658207806,7.41589466777225e-06,9.44258031871042e-05
"United States of America","Female","40-44",40,0.00805428,0.000134772432984098,0.0594049991779428,0.0622512559635221,0.056333813780385,8.00615627062971e-06,0.000126766276713469
"United States of America","Female","45-49",45,0.01217073,0.000204069171891086,0.0446800877373237,0.0470505080086102,0.0424900685394054,9.11782850457672e-06,0.000194951343386509
"United States of America","Female","50-54",50,0.0189804,0.000319329670152801,0.0311050398085602,0.0327451472357396,0.0296497908117871,9.9327621021573e-06,0.000309396908050644
"United States of America","Female","55-59",55,0.0280245,0.000473632477387409,0.0196522307343727,0.0207960165896878,0.0185697505392782,9.30793472890991e-06,0.000464324542658499
"United States of America","Female","60-64",60,0.03920786,0.000666397673917962,0.0107185797329412,0.0113552800927263,0.0101270641799259,7.14283660173624e-06,0.000659254837316226
"United States of America","Female","65-69",65,0.05611019,0.000961967784458007,0.00560644569289821,0.00599501597482194,0.00525724866110178,5.39322014188142e-06,0.000956574564316125
"United States of America","Female","70-74",70,0.08839077,0.00154120872624552,0.00288587939563049,0.00307505640350505,0.00269000036146516,4.44774250743788e-06,0.00153676098373809
"United States of America","Female","75-79",75,0.13947112,0.00250033730330435,0.0015918828116023,0.00171178646407003,0.00145288544443725,3.98024397633823e-06,0.00249635705932801
"United States of America","Female","80-84",80,0.22796221,0.00430274620472471,0.00090169407444866,0.000985020434284672,0.000768132572247639,3.87976075665673e-06,0.00429886644396805
"United States of America","Female","85-89",85,0.3677291,0.00761150693641055,0.000518020717406093,0.000579310453860411,0.000420302121892719,3.94291828374085e-06,0.00760756401812681
"United States of America","Male","10-14",10,0.00085463,1.42498218773657e-05,0.13028209329819,0.141449354763431,0.120189915418809,1.85649662330954e-06,1.23933252540561e-05
"United States of America","Male","15-19",15,0.0036545,6.10180383057157e-05,0.204234354302427,0.217166756588059,0.194208777927101,1.24619796541686e-05,4.85560586515471e-05
"United States of America","Male","20-24",20,0.00729522,0.000122025225107403,0.1712663339406,0.181187121091642,0.159982554799824,2.08988129524213e-05,0.000101126412154981
"United States of America","Male","25-29",25,0.0087574,0.000146588777856782,0.140094482460138,0.14817470366298,0.127164190695188,2.053627896831e-05,0.000126052498888472
"United States of America","Male","30-34",30,0.0098572,0.000165088101979238,0.122021876772141,0.130188129953059,0.111435877877517,2.01443600362572e-05,0.000144943741942981
"United States of America","Male","35-39",35,0.01142599,0.000191511128693311,0.116325465962891,0.122576274680742,0.109634111860189,2.22776212823287e-05,0.000169233507410983
"United States of America","Male","40-44",40,0.0135908,0.000228040666946927,0.101209362821362,0.106807135606334,0.0964505325516433,2.30798505990569e-05,0.00020496081634787
"United States of America","Male","45-49",45,0.01896502,0.00031906846283003,0.0763900619051899,0.080271766088387,0.0729675581892491,2.43736596275798e-05,0.00029469480320245
"United States of America","Male","50-54",50,0.02995609,0.000506770556203517,0.0531786950770444,0.0555525832991367,0.0506938084266818,2.6949396882371e-05,0.000479821159321146
"United States of America","Male","55-59",55,0.04527397,0.000771882932323442,0.0353079720930579,0.0370209137727515,0.0337521439468847,2.72536210335838e-05,0.000744629311289858
"United States of America","Male","60-64",60,0.06508853,0.00112109508063529,0.0215830156659869,0.0226308178351425,0.0206140006978498,2.41966126884124e-05,0.00109689846794688
"United States of America","Male","65-69",65,0.08777437,0.0015299603853165,0.0142112646090281,0.0149270809361811,0.0135546072362176,2.17426718770634e-05,0.00150821771343943
"United States of America","Male","70-74",70,0.12758469,0.00227224279771721,0.0103298274289122,0.0109175957042534,0.00981822428273546,2.34718759770075e-05,0.0022487709217402
"United States of America","Male","75-79",75,0.19149997,0.0035366406828744,0.00771337467364522,0.00834684163805935,0.00722885899423762,2.72794346730668e-05,0.00350936124820134
"United States of America","Male","80-84",80,0.29355574,0.00577510917298174,0.00575828213330348,0.00627986576224835,0.00521740876436689,3.32547079686578e-05,0.00574185446501308
"United States of America","Male","85-89",85,0.4443288,0.00974518040451489,0.00419821369414654,0.00460721098113898,0.00364591955439755,4.09123498261629e-05,0.00970426805468872
"Viet Nam","Female","10-14",10,0.00234724,3.91658844325349e-05,0.0197666619042813,0.0334661209013848,0.010622367221844,7.7417879576007e-07,3.83917056367748e-05
"Viet Nam","Female","15-19",15,0.00239716,3.99998297848647e-05,0.102014499531289,0.157810987175867,0.0617278571696488,4.08056261683973e-06,3.5919267168025e-05
"Viet Nam","Female","20-24",20,0.00279618,4.66671879535419e-05,0.11106834531174,0.161537418875043,0.0715666512929749,5.18324734635186e-06,4.148394060719e-05
"Viet Nam","Female","25-29",25,0.00329472,5.50011463993361e-05,0.0921936434978854,0.136041937579434,0.0613126973406421,5.07075608311539e-06,4.99303903162207e-05
"Viet Nam","Female","30-34",30,0.0038429,6.41696562404537e-05,0.0699547117574267,0.100796178507247,0.046453191062935,4.4889698058741e-06,5.96806864345796e-05
"Viet Nam","Female","35-39",35,0.00538627,9.00097530830424e-05,0.0435828579606914,0.0626401237416448,0.0287784939062768,3.92288228369514e-06,8.60868707993472e-05
"Viet Nam","Female","40-44",40,0.00757283,0.00012668613239919,0.0281350113681409,0.0404475760206948,0.0178030086100874,3.564315775237e-06,0.000123121816623953
"Viet Nam","Female","45-49",45,0.01064669,0.000178380280317469,0.0208626022729226,0.0318887842937846,0.0130328508114465,3.72147684159581e-06,0.000174658803475874
"Viet Nam","Female","50-54",50,0.01637517,0.000275140891085601,0.0157839180547313,0.0233100933480653,0.00997473428934167,4.34280127840089e-06,0.0002707980898072
"Viet Nam","Female","55-59",55,0.02700727,0.000456207048586621,0.0131716423748015,0.0186221787684902,0.00870340636361824,6.00899609284666e-06,0.000450198052493774
"Viet Nam","Female","60-64",60,0.03985248,0.000677576002618863,0.0126886097927102,0.0189011919574276,0.00805499912487481,8.59749750213515e-06,0.000668978505116728
"Viet Nam","Female","65-69",65,0.07029074,0.00121398527908168,0.00927178060915423,0.013803058098677,0.0059076758123521,1.12558051703882e-05,0.00120272947391129
"Viet Nam","Female","70-74",70,0.11130576,0.00196476797207012,0.00603733434100151,0.00875119949648006,0.00410350636207441,1.18619611498789e-05,0.00195290601092025
"Viet Nam","Female","75-79",75,0.17297926,0.00316042041861309,0.00318838034159464,0.0048438320596437,0.00207300543870929,1.00766223338803e-05,0.00315034379627921
"Viet Nam","Female","80-84",80,0.26130823,0.00503518964704153,0.00246552978735825,0.00388125025370265,0.00146728160539672,1.24144100597787e-05,0.00502277523698175
"Viet Nam","Female","85-89",85,0.37926202,0.00791593959339121,0.00207649410006707,0.00320324064122438,0.00124054741819349,1.64374018621641e-05,0.00789950219152904
"Viet Nam","Male","10-14",10,0.00229736,3.83326482882307e-05,0.0160760704053627,0.0283123998923216,0.00850720693793162,6.16238352705603e-07,3.77164099355251e-05
"Viet Nam","Male","15-19",15,0.00498882,8.33516211566909e-05,0.0580575599700734,0.090048293510996,0.0355947976251683,4.83919174390742e-06,7.85124294127835e-05
"Viet Nam","Male","20-24",20,0.00801953,0.00013418865241499,0.0842684908185223,0.126685906904046,0.0533189791090271,1.13078752239825e-05,0.000122880777191008
"Viet Nam","Male","25-29",25,0.01005087,0.000168347844779038,0.078529849533993,0.114963457404681,0.049352558003148,1.32203309198698e-05,0.000155127513859168
"Viet Nam","Male","30-34",30,0.01178187,0.000197510929651257,0.0776317931033437,0.11579300976546,0.049063089241514,1.53331276263354e-05,0.000182177802024921
"Viet Nam","Male","35-39",35,0.01400521,0.000235042512664929,0.0645636968776854,0.0944045520197378,0.0366492666428218,1.5175213541068e-05,0.000219867299123861
"Viet Nam","Male","40-44",40,0.01981297,0.000333475694411112,0.0427865589052063,0.0615498746663483,0.0252612645187124,1.42682774423756e-05,0.000319207416968736
"Viet Nam","Male","45-49",45,0.02773526,0.00046867589298405,0.0262821674445628,0.039560047531062,0.0162897571955719,1.23178182966368e-05,0.000456358074687413
"Viet Nam","Male","50-54",50,0.04474305,0.000762624339115781,0.0163030160232709,0.0234729492512588,0.00998561168985062,1.2433076820341e-05,0.00075019126229544
"Viet Nam","Male","55-59",55,0.06510861,0.00112145264925478,0.0131145211292086,0.0186994196556226,0.00667574378263352,1.47073144640588e-05,0.00110674533479072
"Viet Nam","Male","60-64",60,0.0868084,0.0015123479607001,0.0111728958007604,0.0170466286834413,0.00452137885739397,1.68973061793947e-05,0.00149545065452071
"Viet Nam","Male","65-69",65,0.13332494,0.00238201114942227,0.00852479618924404,0.0126086963341079,0.00332547432453458,2.03061595693318e-05,0.00236170498985294
"Viet Nam","Male","70-74",70,0.18795505,0.00346397958517553,0.00625651046939066,0.0093879775428705,0.0026531993732792,2.16724245404062e-05,0.00344230716063512
"Viet Nam","Male","75-79",75,0.26044376,0.00501579448680056,0.00455557963070932,0.00704635730137719,0.00197909772108898,2.28498511958928e-05,0.00499294463560467
"Viet Nam","Male","80-84",80,0.3520458,0.00720616458441992,0.00229159741568647,0.00342889385583072,0.00140248865993295,1.6513628138668e-05,0.00718965095628125
"Viet Nam","Male","85-89",85,0.46051445,0.0102329381951737,0.00179675202390015,0.00260111932777786,0.00113738109242802,1.83860524126234e-05,0.0102145521427611
"Yemen","Female","10-14",10,0.00385622,6.43924998198209e-05,0.0137580801132236,0.0231010520944137,0.00727668904161357,8.85917171211834e-07,6.3506582648609e-05
"Yemen","Female","15-19",15,0.00604311,0.000101018955365073,0.0324019857560834,0.0631243817731353,0.0112615255001637,3.27321475283353e-06,9.77457406122396e-05
"Yemen","Female","20-24",20,0.00763568,0.000127741524614589,0.0451513153867681,0.079287900661206,0.0195525393847259,5.76769786585988e-06,0.000121973826748729
"Yemen","Female","25-29",25,0.00909938,0.000152338932307372,0.0480565135603643,0.07653096533866,0.0257314317744996,7.32087796620064e-06,0.000145018054341171
"Yemen","Female","30-34",30,0.01120378,0.000187765954792085,0.0370528039457953,0.0562414759595652,0.0199504257664062,6.95725511060619e-06,0.000180808699681479
"Yemen","Female","35-39",35,0.01470192,0.000246820606459197,0.0296354978508517,0.0464734590224845,0.0169647100613733,7.31465155226746e-06,0.00023950595490693
"Yemen","Female","40-44",40,0.0196178,0.000330158541465342,0.0238329822721695,0.0379009481870692,0.0149082266742597,7.86866266574883e-06,0.000322289878799593
"Yemen","Female","45-49",45,0.0270867,0.000457567061322384,0.0128147803414982,0.0200733027605201,0.00789642903501156,5.86362138235117e-06,0.000451703439940033
"Yemen","Female","50-54",50,0.03849654,0.000654071259006295,0.00676316687717903,0.0104380239586264,0.00405689910377046,4.42359307422616e-06,0.000649647665932069
"Yemen","Female","55-59",55,0.05553684,0.000951856656205452,0.00387326137147746,0.00586149433409362,0.00241839574889568,3.68678961766428e-06,0.000948169866587788
"Yemen","Female","60-64",60,0.08559816,0.00149030762460944,0.00244040848231019,0.00363120829362299,0.00154757866525526,3.63695936834843e-06,0.0014866706652411
"Yemen","Female","65-69",65,0.13530624,0.00242006473383183,0.0016928877249888,0.00254914665782473,0.00106451880504323,4.09689788158219e-06,0.00241596783595025
"Yemen","Female","70-74",70,0.21783817,0.00408652095733475,0.00106853708299219,0.00158095735999771,0.000668639956383505,4.36659918333693e-06,0.00408215435815141
"Yemen","Female","75-79",75,0.33836024,0.00686026090386282,0.000607083017079311,0.000925872923893029,0.000369037257993377,4.16474788746828e-06,0.00685609615597536
"Yemen","Female","80-84",80,0.48584282,0.0110258689518581,0.000483106315200603,0.000743388420520264,0.00028968489342687,5.3266669212169e-06,0.0110205422849369
"Yemen","Female","85-89",85,0.64390226,0.0170619353248327,0.000457832259624831,0.000720497572063329,0.0002749377331189,7.81150440334087e-06,0.0170541238204293
"Yemen","Male","10-14",10,0.0044305,7.40029908276041e-05,0.00874651872524665,0.015832183069256,0.0041940590296704,6.47268544997895e-07,7.33557222826062e-05
"Yemen","Male","15-19",15,0.00837611,0.000140179952794806,0.0251261254088032,0.0422965120818074,0.0106150512222683,3.5221790737224e-06,0.000136657773721083
"Yemen","Male","20-24",20,0.01117693,0.00018731347530998,0.029529957326925,0.0510443980404279,0.0132833893877647,5.53135893266174e-06,0.000181782116377319
"Yemen","Male","25-29",25,0.0110659,0.000185442512446121,0.0375907696548207,0.0598676048335907,0.0196557255713266,6.97092676957336e-06,0.000178471585676548
"Yemen","Male","30-34",30,0.01236974,0.000207426518232912,0.0390037674631711,0.0625844802621175,0.0206550735659093,8.0904156828517e-06,0.00019933610255006
"Yemen","Male","35-39",35,0.01581467,0.000265648978532651,0.037084219958875,0.0571268299067847,0.0199528959527252,9.85138515175529e-06,0.000255797593380896
"Yemen","Male","40-44",40,0.0218703,0.000368482096346101,0.0307737739312509,0.0483816480867375,0.0168499259229431,1.13395847306683e-05,0.000357142511615433
"Yemen","Male","45-49",45,0.03285156,0.000556566553042481,0.0200813661983101,0.0322529180368003,0.0106745924683736,1.11766167653773e-05,0.000545389936277104
